Id,Start time,Completion time,Email,Name,KIN Mentorship ID (Link to Spreadsheet),First Name,Last Name,Email Address,To which gender identity do you most identify?,Please indicate if you have a preference for what gender your mentor/mentee is:,How important is accessing and developing a professional AAPI network?,How open are you to exploring topics outside of your immediate career or academic focus in the mentorship?,"How much do you value a structured mentoring relationship (e.g., goal setting, progress tracking)?","How important is frequent communication (e.g., weekly or bi-weekly) in a mentoring relationship?",Select if you are a Kin Mentor or Kin Mentee,Would you be open to the possibility of having 2 Kin Mentees?,What industries can you provide mentorship on?,"How comfortable do you feel providing guidance on professional skills such as resume writing, interviewing, personal brand, presentation skills, etc.?",How confident do you feel in guiding your mentee in securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentee preference?,Who is your #2 Kin Mentee preference?,Who is your #3 Kin Mentee preference?,Who is your #4 Kin Mentee preference?,Who is your #5 Kin Mentee preference?,Who is your #6 Kin Mentee preference?,Who is your #7 Kin Mentee preference?,Who is your #8 Kin Mentee preference?,Who is your #9 Kin Mentee preference?,Who is your #10 Kin Mentee preference?,Who is your #11 Kin Mentee preference?,Who is your #12 Kin Mentee preference?,Who is your #13 Kin Mentee preference?,Who is your #14 Kin Mentee preference?,Who is your #15 Kin Mentee preference?,Would you be open to the possibility of having a 1 Kin Mentor: 2 Kin Mentee mentorship partnership?,What industries are you interested in receiving mentorship on?,"How important is enhancing professional skills (resume writing, interviewing, personal brand, presentation skills, etc.)?",How important is securing an internship or full-time employment opportunity?,Who is your #1 Kin Mentor preference?,Who is your #2 Kin Mentor preference?,Who is your #3 Kin Mentor preference?,Who is your #4 Kin Mentor preference?,Who is your #5 Kin Mentor preference?,Who is your #6 Kin Mentor preference?,Who is your #7 Kin Mentor preference?,Who is your #8 Kin Mentor preference?,Who is your #9 Kin Mentor preference?,Who is your #10 Kin Mentor preference?,Who is your #11 Kin Mentor preference?,Who is your #12 Kin Mentor preference?,Who is your #13 Kin Mentor preference?,Who is your #14 Kin Mentor preference?,Who is your #15 Kin Mentor preference?,How comfortable do you feel in asking for help in achieving your academic and career goals?,How prepared do you feel to take the next steps in your career?,How connected do you feel to a network of professionals to achieve your academic and career goals?,"As an AAPI student, how empowered (supported and confident) do you feel in your ability to achieve your career goals?",How connected do you feel to the AAPI community?,Is there anything else that you would like us to consider as part of the matching process?
569290,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Langston,67,Mira,Langston,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,5,5,7,5,Kin Mentor,Yes,Education;Nonprofit;Engineering;,6,6,42,142,51,5,26,195,154,133,139,190,147,16,0,184,57,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
468849,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Evander Brooks,68,Evander,Brooks,sample@email.com,Male,Male,6,5,8,6,Kin Mentor,Yes,Pharmaceutical;Nonprofit;Hospitality;,3,9,44,6,122,92,149,37,156,23,194,196,27,79,21,191,19,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
810721,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,June Preston,69,June,Preston,sample@email.com,Male,Female,6,3,10,1,Kin Mentor,Yes,Accounting;,8,10,73,67,179,76,14,150,113,137,133,26,145,158,104,0,15,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
505126,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Damian Walker,70,Damian,Walker,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,4,8,7,6,Kin Mentor,Yes,Agriculture;Fashion;Pharmaceutical;,1,10,130,153,81,99,94,162,175,101,15,20,29,190,168,182,139,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
661617,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Celine Frost,71,Celine,Frost,sample@email.com,Female,Female,7,7,4,9,Kin Mentor,Yes,Finance;,6,8,189,133,4,0,172,193,76,59,14,179,21,8,126,145,47,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
573031,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arlo Whitney,72,Arlo,Whitney,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,8,1,9,9,Kin Mentor,No,Other;Food and Beverage;Advertising/Marketing;Fashion;,6,7,128,82,43,198,112,99,145,131,13,176,80,22,195,79,152,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
407969,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Nora Calloway,73,Nora,Calloway,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,7,2,7,4,Kin Mentor,Yes,Entertainment;Government;,4,10,57,109,49,61,143,39,126,197,188,0,38,23,180,50,145,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
65704,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wyatt Banks,74,Wyatt,Banks,sample@email.com,Female,No Preference,4,8,9,7,Kin Mentor,Yes,Technology;Media and News;Legal;,9,1,170,119,91,105,7,110,175,33,160,38,55,57,89,136,171,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
909835,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Juniper Carr,75,Juniper,Carr,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,9,8,5,Kin Mentor,No,Food and Beverage;Hospitality;Advertising/Marketing;,3,4,199,148,101,145,3,73,51,106,130,6,132,153,58,157,127,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
99586,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Thorne Hale,76,Thorne,Hale,sample@email.com,Male,Female,9,3,10,2,Kin Mentor,No,Nonprofit;Fashion;Accounting;Consulting;,5,7,77,27,2,190,86,155,33,16,37,154,141,173,111,171,192,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
898192,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Emilia Rhodes,77,Emilia,Rhodes,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,3,3,8,10,Kin Mentor,No,Entrepreneurship;Legal;Finance;Education;Real Estate;,6,3,126,3,57,113,153,11,6,181,73,62,143,87,82,107,39,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
437341,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Ross,78,Sterling,Ross,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,1,4,3,1,Kin Mentor,No,Education;Engineering;Entertainment;Pharmaceutical;Food and Beverage;,6,6,148,179,121,140,138,160,114,196,97,184,137,34,77,119,3,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
321052,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Esme Taylor,79,Esme,Taylor,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,2,2,5,10,Kin Mentor,No,Technology;Legal;Media and News;Healthcare;Agriculture;,4,10,36,131,6,135,183,1,3,11,117,191,188,13,184,104,169,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
447836,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Madden Blake,80,Madden,Blake,sample@email.com,Male,No Preference,8,1,5,9,Kin Mentor,Yes,Media and News;Entrepreneurship;Technology;Real Estate;,3,9,9,78,173,172,3,113,45,138,188,63,25,178,151,28,23,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
273542,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Hazel Brooks,81,Hazel,Brooks,sample@email.com,Female,No Preference,2,4,8,4,Kin Mentor,Yes,Advertising/Marketing;Real Estate;,6,1,123,24,183,195,95,173,127,17,14,0,57,36,152,16,178,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
752563,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Valen Barrett,82,Valen,Barrett,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,8,2,3,5,Kin Mentor,Yes,Aerospace;Engineering;Nonprofit;Accounting;,7,6,184,7,77,144,28,189,76,177,186,128,45,156,58,123,81,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
187398,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sable Wyatt,83,Sable,Wyatt,sample@email.com,Female,Female,6,7,8,1,Kin Mentor,Yes,Other;Human Resources;,1,7,28,36,86,35,33,71,77,173,74,160,88,58,179,24,153,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
473401,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Quinlan Moss,84,Quinlan,Moss,sample@email.com,Female,No Preference,10,2,2,9,Kin Mentor,Yes,Consulting;Nonprofit;Entrepreneurship;Fashion;Pharmaceutical;,2,6,8,169,185,144,130,18,197,71,175,0,29,164,142,199,183,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
651856,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lyla Hale,85,Lyla,Hale,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,7,3,9,1,Kin Mentor,No,Legal;Fashion;Accounting;Government;,1,8,99,182,151,136,121,46,79,66,29,81,107,131,28,143,110,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
941986,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Camden Wells,86,Camden,Wells,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,4,2,10,3,Kin Mentor,No,Agriculture;Legal;,5,9,175,89,35,126,196,77,32,112,99,87,19,91,16,30,186,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
540156,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ruby Tate,87,Ruby,Tate,sample@email.com,Female,Male,1,7,7,4,Kin Mentor,No,Accounting;Aerospace;Education;,1,1,24,112,140,150,102,167,74,62,30,96,56,90,158,61,70,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
323708,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Thayer Weston,88,Thayer,Weston,sample@email.com,Female,No Preference,3,10,5,2,Kin Mentor,Yes,Technology;Entrepreneurship;Human Resources;Pharmaceutical;Real Estate;,5,1,187,41,169,134,82,25,9,72,104,79,78,186,31,63,140,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
304636,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Iris Knox,89,Iris,Knox,sample@email.com,Female,No Preference,3,2,6,2,Kin Mentor,No,Entertainment;Consulting;,2,5,153,115,33,120,69,43,41,107,15,38,84,186,142,66,72,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
920574,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Callen Brooks,90,Callen,Brooks,sample@email.com,Female,Male,8,3,3,10,Kin Mentor,Yes,Education;,9,10,102,62,85,173,141,87,157,82,106,133,189,64,80,174,163,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
182283,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Mira Wallace,91,Mira,Wallace,sample@email.com,Female,No Preference,9,9,3,9,Kin Mentor,No,Hospitality;,1,1,122,120,59,25,37,46,68,184,100,141,53,14,183,190,161,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
925396,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arlen Finn,92,Arlen,Finn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,5,3,4,1,Kin Mentor,Yes,Finance;Technology;,1,1,103,25,185,118,122,71,183,6,92,197,153,128,121,172,89,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
747067,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Winslow,93,Ivy,Winslow,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,3,2,9,1,Kin Mentor,Yes,Fashion;Engineering;,9,3,188,83,88,186,11,74,10,22,19,157,84,134,78,118,75,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
990161,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jasper Cade,94,Jasper,Cade,sample@email.com,Female,Male,6,10,2,1,Kin Mentor,Yes,Arts and Design;,9,9,154,74,131,139,152,13,6,49,67,55,159,40,123,52,25,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
774684,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Faye Carrington,95,Faye,Carrington,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,6,8,6,10,Kin Mentor,No,Healthcare;Advertising/Marketing;Accounting;Human Resources;,1,4,82,150,190,0,147,26,137,166,151,134,163,197,168,146,195,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
147102,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orion Vale,96,Orion,Vale,sample@email.com,Male,No Preference,3,5,5,5,Kin Mentor,No,Accounting;Legal;Aerospace;,4,9,61,128,109,60,121,4,125,39,177,74,89,171,151,44,7,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
764349,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Nova Dane,97,Nova,Dane,sample@email.com,Female,Male,10,7,1,9,Kin Mentor,No,Government;Accounting;Engineering;,9,4,149,192,50,16,123,147,13,79,145,43,138,158,99,7,47,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
244546,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Theron Walsh,98,Theron,Walsh,sample@email.com,Female,Female,9,9,4,5,Kin Mentor,No,Agriculture;Legal;Engineering;,6,5,105,0,73,12,42,152,139,159,124,172,154,81,145,66,104,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
354540,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Leila Palmer,99,Leila,Palmer,sample@email.com,Male,Female,10,1,1,5,Kin Mentor,No,Finance;Media and News;Government;,1,7,128,6,62,105,49,183,13,28,104,193,162,186,23,118,12,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
102654,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Roman Hayes,100,Roman,Hayes,sample@email.com,Female,Female,2,2,4,3,Kin Mentor,No,Accounting;Engineering;,1,1,199,67,132,176,184,138,23,124,108,191,113,83,170,175,68,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
16513,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Maelis Clark,101,Maelis,Clark,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,2,8,5,1,Kin Mentor,Yes,Real Estate;Nonprofit;Pharmaceutical;Entrepreneurship;Consulting;,10,1,112,45,181,173,143,77,192,50,48,5,146,58,15,156,89,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
203341,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sterling Finch,102,Sterling,Finch,sample@email.com,Male,Female,7,9,2,5,Kin Mentor,No,Agriculture;,9,3,24,44,14,187,146,66,62,195,68,2,47,168,43,170,38,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
755634,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Nora Valdez,103,Nora,Valdez,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,5,3,3,9,Kin Mentor,Yes,Entertainment;Government;Other;Pharmaceutical;,8,10,44,89,81,16,61,129,121,56,2,178,195,108,122,184,138,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
130996,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Gideon Shaw,104,Gideon,Shaw,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,1,6,7,1,Kin Mentor,Yes,Engineering;Other;Legal;Real Estate;Arts and Design;,10,2,106,196,151,178,7,102,117,33,15,19,45,193,135,47,46,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
511267,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Seraphina Vaughn,105,Seraphina,Vaughn,sample@email.com,Female,Male,2,5,10,1,Kin Mentor,Yes,Food and Beverage;Entrepreneurship;Education;,8,9,152,179,185,188,124,43,113,91,32,51,143,66,189,100,65,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
249599,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Landon Bell,106,Landon,Bell,sample@email.com,Male,No Preference,9,7,6,10,Kin Mentor,No,Entrepreneurship;Pharmaceutical;Real Estate;,3,4,193,46,162,116,73,131,100,57,152,161,175,91,153,137,129,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
41331,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sylvia Watts,107,Sylvia,Watts,sample@email.com,Female,Female,10,5,8,9,Kin Mentor,Yes,Education;Consulting;Fashion;,3,5,189,71,80,44,14,108,191,92,29,22,161,153,7,20,51,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
280510,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Raine Taylor,108,Raine,Taylor,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,6,1,6,4,Kin Mentor,No,Arts and Design;Finance;Agriculture;Engineering;Legal;,10,2,15,65,68,103,134,109,161,182,124,107,2,160,146,31,21,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
84691,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Lochlan Drake,109,Lochlan,Drake,sample@email.com,Female,No Preference,6,2,4,8,Kin Mentor,Yes,Agriculture;Entertainment;Media and News;Arts and Design;,2,3,125,131,138,6,11,14,59,35,89,174,148,33,55,109,26,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
829358,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Alba Caldwell,110,Alba,Caldwell,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,3,6,5,9,Kin Mentor,Yes,Nonprofit;Advertising/Marketing;Technology;Arts and Design;,10,9,73,131,179,187,51,143,113,36,148,127,60,125,119,17,71,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
784648,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Jaxon Frost,111,Jaxon,Frost,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,3,2,8,4,Kin Mentor,No,Agriculture;,2,9,63,97,184,144,35,148,113,13,155,51,15,176,149,126,24,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
816182,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Ivy Quinn,112,Ivy,Quinn,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,4,8,2,9,Kin Mentor,Yes,Accounting;Media and News;Advertising/Marketing;Government;,5,1,161,16,39,142,80,32,174,48,35,76,34,134,196,163,178,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
547359,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Silas McCoy,113,Silas,McCoy,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,8,4,1,3,Kin Mentor,No,Nonprofit;Media and News;Education;Hospitality;,4,10,5,73,4,113,152,10,55,144,134,59,168,120,164,174,27,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
199091,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rowan Tate,114,Rowan,Tate,sample@email.com,Male,No Preference,2,9,8,10,Kin Mentor,Yes,Food and Beverage;,2,3,24,146,174,160,133,175,11,7,80,17,85,109,69,61,79,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
744316,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Eden Lewis,115,Eden,Lewis,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,2,2,1,1,Kin Mentor,No,Other;Legal;Engineering;Government;,10,8,174,159,7,140,116,95,168,158,27,138,22,31,123,142,63,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
137304,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Thorne Fields,116,Thorne,Fields,sample@email.com,Female,Female,1,2,10,2,Kin Mentor,Yes,Entertainment;Finance;Real Estate;Legal;Engineering;,2,6,29,128,94,142,165,73,86,7,78,14,88,5,28,192,34,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
160784,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Iris Walker,117,Iris,Walker,sample@email.com,Female,No Preference,3,7,2,4,Kin Mentor,Yes,Government;,7,5,110,12,85,119,17,43,190,24,77,60,149,99,91,192,82,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
884150,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Cassian Vaughn,118,Cassian,Vaughn,sample@email.com,Nonbinary/Fluid/Gender Queer,Nonbinary/Fluid/Gender Queer,6,5,5,5,Kin Mentor,Yes,Government;Real Estate;,10,7,154,10,27,141,13,129,16,108,72,26,112,2,119,99,83,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
966111,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Talia Morgan,119,Talia,Morgan,sample@email.com,Male,No Preference,7,6,2,1,Kin Mentor,Yes,Government;Pharmaceutical;,8,1,36,19,74,87,179,188,20,172,65,27,152,164,75,194,0,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
374879,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Everett Vaughn,120,Everett,Vaughn,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,1,5,3,10,Kin Mentor,No,Advertising/Marketing;Other;Food and Beverage;Agriculture;,4,10,71,189,184,192,127,36,31,12,134,141,123,119,153,30,107,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
115223,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Flora Harrison,121,Flora,Harrison,sample@email.com,Male,Male,5,6,5,1,Kin Mentor,No,Consulting;Engineering;Arts and Design;Entrepreneurship;Finance;,4,8,179,177,146,63,120,115,46,129,25,81,100,62,169,134,16,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
757526,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Orion Maddox,122,Orion,Maddox,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,9,6,7,3,Kin Mentor,Yes,Entertainment;Arts and Design;Human Resources;Education;Other;,6,6,159,191,1,13,12,102,16,61,105,169,107,180,37,123,100,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
727134,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Sage Bowman,123,Sage,Bowman,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,7,7,3,3,Kin Mentor,Yes,Government;Agriculture;Technology;Consulting;Real Estate;,4,3,162,195,155,123,183,38,30,60,126,169,77,140,10,108,182,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
671087,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Adeline Morgan,124,Adeline,Morgan,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,10,6,4,3,Kin Mentor,No,Accounting;Advertising/Marketing;Healthcare;Nonprofit;Legal;,8,4,99,162,184,42,118,152,164,37,193,71,80,20,110,58,105,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
125229,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Wilder Hayes,125,Wilder,Hayes,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,2,10,8,7,Kin Mentor,No,Finance;Arts and Design;,1,9,149,116,153,167,1,48,3,50,111,148,56,84,75,38,25,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
731430,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Esme Caden,126,Esme,Caden,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,2,6,2,2,Kin Mentor,Yes,Finance;Other;Aerospace;Technology;,4,7,170,125,56,132,122,109,198,135,90,154,147,104,63,12,69,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
628131,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arwen Palmer,127,Arwen,Palmer,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,8,5,4,1,Kin Mentor,Yes,Media and News;Arts and Design;Aerospace;Government;Human Resources;,6,4,38,165,97,28,51,54,47,128,71,74,3,111,42,29,6,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
570279,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Finn Douglas,128,Finn,Douglas,sample@email.com,Nonbinary/Fluid/Gender Queer,No Preference,4,6,3,7,Kin Mentor,No,Entertainment;Food and Beverage;,6,5,30,110,106,10,70,92,184,169,183,73,132,19,52,197,68,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
393802,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Etta Collins,129,Etta,Collins,sample@email.com,Male,Nonbinary/Fluid/Gender Queer,7,2,2,3,Kin Mentor,No,Food and Beverage;Pharmaceutical;Accounting;,2,8,58,18,74,187,100,103,175,80,50,114,61,12,70,38,173,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
238408,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Cassian Fields,130,Cassian,Fields,sample@email.com,Female,Nonbinary/Fluid/Gender Queer,5,10,8,10,Kin Mentor,No,Education;Arts and Design;Healthcare;Food and Beverage;,5,2,193,139,29,85,27,87,9,137,79,125,94,39,54,43,184,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
837621,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Rhea Vaughn,131,Rhea,Vaughn,sample@email.com,Male,Male,1,10,6,9,Kin Mentor,No,Hospitality;Engineering;,4,4,5,9,183,91,53,75,27,139,78,110,82,30,131,25,173,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
636101,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Weston Hall,132,Weston,Hall,sample@email.com,Nonbinary/Fluid/Gender Queer,Male,8,3,2,9,Kin Mentor,Yes,Legal;Technology;Fashion;,10,4,10,88,165,46,63,20,85,191,11,135,80,54,18,118,113,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
367207,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Vivian Morris,133,Vivian,Morris,sample@email.com,Male,No Preference,2,4,5,8,Kin Mentor,Yes,Arts and Design;Nonprofit;Healthcare;Agriculture;Hospitality;,3,3,137,89,22,133,49,7,69,127,167,169,109,122,58,68,63,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
556891,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Arlo Drake,134,Arlo,Drake,sample@email.com,Male,Male,1,8,3,5,Kin Mentor,Yes,Government;Pharmaceutical;Consulting;,6,1,189,177,38,70,106,45,128,21,139,149,197,18,103,63,180,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
771900,2021-05-01T00:00:00Z,2021-05-01T00:00:00Z,sample@email.com,Isla Monroe,135,Isla,Monroe,sample@email.com,Nonbinary/Fluid/Gender Queer,Female,10,4,1,8,Kin Mentor,Yes,Accounting;Finance;Food and Beverage;Education;,7,2,88,81,5,129,104,45,59,187,39,83,89,99,85,177,199,,,,,,,,,,,,,,,,,,,,,,,,,Filler String
